object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of windget adult,Probability of apterous adult,Probability of nymph,Probability of larvae,Probability of larvae-nymph small,Probability of molt,Euclidean Diameter,Length of the Skeleton,Center of the Skeleton_0,Center of the Skeleton_1,Diameter,Number of Holes,Number of Branches,Average Branch Length,Convex Hull Area,Object Area,Convex Hull Center_0,Convex Hull Center_1,Defect Center_0,Defect Center_1,Kurtosis of Defect Area,Mean Defect Displacement,Mean Defect Area,Number of Defects,Variance of Defect Area,Skewness of Defect Area,Object Center_0,Object Center_1,Convexity,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Covariance of Channel Intensity_4,Covariance of Channel Intensity_5,Covariance of Channel Intensity_6,Covariance of Channel Intensity_7,Covariance of Channel Intensity_8,Bounding Box Minimum_0,Bounding Box Minimum_1,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Size in pixels,Center of the object_0,Center of the object_1,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,Bounding Box Maximum_0,Bounding Box Maximum_1,Skewness of Intensity_0,Skewness of Intensity_1,Skewness of Intensity_2,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,Radii of the object_0,Radii of the object_1,Kurtosis of Intensity_0,Kurtosis of Intensity_1,Kurtosis of Intensity_2,Total Intensity_0,Total Intensity_1,Total Intensity_2,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Covariance of Channel Intensity in neighborhood_4,Covariance of Channel Intensity in neighborhood_5,Covariance of Channel Intensity in neighborhood_6,Covariance of Channel Intensity in neighborhood_7,Covariance of Channel Intensity in neighborhood_8,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Skewness of Intensity in neighborhood_2,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_2,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2
47,0,48,0,molt,0.0,0.0375,0.02,0.06,0.3825,0.5,112.44554,234.2376,1882.0,1239.0,127.497475,1.0,5.0,44.06762,6554.0,4211.0,1884.0,1237.5,1887.4763,1231.7606,-1.2125914,42.776417,468.6,5.0,124583.3,-0.21602488,1882.0658,1240.6935,0.6425084,84.226654,76.411415,62.37124,76.411415,79.08403,63.857136,62.37124,63.857136,72.19358,1828.0,1209.0,60.0,43.0,43.0,84.226654,79.08403,72.19358,4211.0,1882.0658,1240.6935,0.9986873,-0.051220972,-0.051220972,-0.9986873,0.60413384,-0.50659865,-0.6151261,0.5931837,-0.22956231,0.7716439,0.5321235,0.831059,-0.16181967,1941.0,1267.0,0.98472023,1.131154,0.6917825,78.88007,62.28212,64.33721,27.965366,12.517631,1.097982,1.493342,0.43211618,332164.0,262270.0,270924.0,121.0,105.0,97.0,1590.0027,1728.5592,1847.333,1728.5592,1902.3838,2036.9077,1847.333,2036.9077,2337.9421,57.0,36.0,31.0,1590.0027,1902.3838,2337.9421,-0.109327294,-0.018001089,-0.105033815,142.56984,127.53669,136.10027,-1.1588358,-1.228768,-1.091926,1591222.0,1423437.0,1519015.0,218.0,210.0,234.0
48,0,49,0,larvae-nymph small,0.0,0.05333333,0.04,0.01,0.48666665,0.41,41.04875,382.2031,761.0,1230.0,54.698486,0.0,36.0,10.616753,1892.0,1394.0,760.0,1231.5,758.1687,1234.4579,1.2265373,22.790182,83.0,6.0,6521.2,1.0677955,760.65424,1230.4434,0.7367865,51.94101,47.96548,55.010464,47.96548,51.04146,51.404533,55.010464,51.404533,105.84085,739.0,1210.0,27.0,13.0,42.0,51.94101,51.04146,105.84085,1394.0,760.65424,1230.4434,0.6959867,-0.71805465,0.71805465,0.6959867,0.49791422,-0.46751413,-0.73041904,0.48046994,-0.5524542,0.6811336,0.72196263,0.69009054,0.050448302,782.0,1254.0,0.68657154,0.7308357,0.80587876,62.621952,50.441895,62.196556,11.614088,9.650077,2.6985242,3.1379416,3.8397388,87295.0,70316.0,86702.0,110.0,95.0,154.0,2236.4062,2343.5918,2231.6213,2343.5918,2472.8442,2328.3838,2231.6213,2328.3838,2438.5103,50.0,39.0,48.0,2236.4062,2472.8442,2438.5103,0.022067407,0.08848528,-0.050300315,132.05182,120.327286,136.02307,-1.6183656,-1.6423391,-1.4754676,909837.0,829055.0,937199.0,198.0,190.0,215.0
49,0,50,0,molt,0.0,0.04666667,0.0,0.08,0.25333333,0.62,102.69372,157.85281,1784.0,1252.0,114.81118,1.0,3.0,49.674797,6048.0,2752.0,1782.5,1256.0,1779.574,1256.8168,-2.0220056,32.280956,659.2,5.0,654456.7,0.81449455,1786.0044,1255.0219,0.45502645,99.28943,92.99878,51.6604,92.99878,95.18635,49.747395,51.6604,49.747395,46.995667,1735.0,1225.0,43.0,27.0,31.0,99.28943,95.18635,46.995667,2752.0,1786.0044,1255.0219,0.8577363,0.5140899,0.5140899,-0.8577363,0.66106135,-0.24582525,-0.70892024,0.6452443,-0.2959721,0.7043155,0.38295913,0.92302245,0.037038364,1831.0,1288.0,0.02043541,-0.13786785,0.25759915,78.874275,62.195496,51.712208,26.067621,8.977347,1.4076566,1.8813692,0.13722542,217062.0,171162.0,142312.0,132.0,118.0,80.0,1840.1323,1995.2437,2205.1643,1995.2437,2187.9683,2428.0764,2205.1643,2428.0764,2991.081,60.0,44.0,44.0,1840.1323,2187.9683,2991.081,0.36294788,0.43331078,0.40468156,141.03558,126.178276,130.06444,-1.0176564,-1.0341933,-1.0639687,1427139.0,1276798.0,1316122.0,230.0,222.0,251.0
50,0,51,0,larvae-nymph small,0.0,0.0725,0.01,0.07,0.4775,0.37,130.5067,1267.7565,477.0,1262.0,154.71068,1.0,84.0,14.999144,8840.0,6065.0,479.5,1261.5,475.39243,1260.978,-2.3429117,49.46957,555.0,5.0,255944.5,0.32357576,481.3794,1261.7388,0.686086,80.84561,69.21874,33.600937,69.21874,66.96754,34.182346,33.600937,34.182346,115.2274,415.0,1228.0,48.0,34.0,31.0,80.84561,66.96754,115.2274,6065.0,481.3794,1261.7388,0.98384166,-0.17904063,-0.17904063,-0.98384166,0.58737457,-0.46409693,-0.6630273,0.54438215,-0.37964773,0.74800783,0.5988649,0.80030096,-0.02965067,545.0,1296.0,0.4860494,0.16569029,0.9264775,70.70123,54.389446,54.57708,31.891827,15.748538,-0.16750859,-0.5195164,0.25308955,428803.0,329872.0,331010.0,103.0,85.0,92.0,1482.6322,1617.4269,1371.2728,1617.4269,1778.4553,1501.1293,1371.2728,1501.1293,1509.818,59.0,41.0,43.0,1482.6322,1778.4553,1509.818,-0.5737539,-0.5353174,-0.6410748,151.52083,139.30525,157.48967,-1.0968332,-1.1697576,-0.5233568,1949770.0,1792580.0,2026577.0,200.0,191.0,219.0
51,0,52,0,larvae-nymph small,0.0,0.14566666,0.06666667,0.01,0.69766665,0.08,180.16104,2194.035,861.0,1367.0,191.32085,0.0,101.0,21.723118,19950.0,10605.0,858.0,1367.5,858.25854,1362.916,-5.5722337,57.34832,2336.25,4.0,5803973.0,0.042670023,857.77216,1371.5394,0.53157896,102.48069,99.13589,97.77267,99.13589,104.60779,102.153984,97.77267,102.153984,132.3164,792.0,1293.0,36.0,22.0,25.0,102.48069,104.60779,132.3164,10605.0,857.77216,1371.5394,-0.62895185,-0.77744424,0.77744424,-0.62895185,0.5507794,-0.50509256,-0.6644724,0.5633546,-0.36244503,0.74247235,0.615852,0.7832721,-0.084918976,925.0,1443.0,0.80286694,0.87726325,0.8358889,57.010845,43.06016,49.32909,44.170753,19.51745,-0.038428824,0.020024674,0.047352504,604600.0,456653.0,523135.0,92.0,78.0,91.0,1956.4679,2104.443,1805.9967,2104.443,2283.686,1954.7668,1805.9967,1954.7668,1844.1827,46.0,33.0,57.0,1956.4679,2283.686,1844.1827,-0.48228335,-0.40681112,-0.38346484,149.1359,137.33406,155.60835,-1.2873957,-1.39414,-1.0558937,2395570.0,2205997.0,2499537.0,210.0,201.0,223.0
52,0,53,0,larvae-nymph small,0.0,0.16383334,0.043333337,0.0,0.68283343,0.11,106.83164,1324.8813,1783.0,1353.0,142.15433,1.0,78.0,16.632372,9680.0,6310.0,1785.0,1358.5,1795.4689,1364.0964,2.374939,47.684032,674.0,5.0,533380.5,1.4508177,1779.4089,1355.5111,0.6518595,103.87097,97.52567,93.869286,97.52567,102.269745,96.57221,93.869286,96.57221,114.23308,1725.0,1319.0,38.0,25.0,25.0,103.87097,102.269745,114.23308,6310.0,1779.4089,1355.5111,0.97384083,-0.22723125,-0.22723125,-0.97384083,0.57009757,-0.53927314,-0.61981714,0.5724102,-0.28046304,0.7705109,0.5893516,0.79405606,-0.14879413,1846.0,1399.0,1.2471039,1.1656866,1.0051225,58.729954,42.956577,47.272427,31.279795,17.23507,1.3347918,0.7692512,0.6230132,370586.0,271056.0,298289.0,105.0,81.0,92.0,2405.8992,2630.9287,2761.8381,2630.9287,2901.7512,3053.8613,2761.8381,3053.8613,3421.5151,55.0,39.0,43.0,2405.8992,2901.7512,3421.5151,-0.3266959,-0.30283153,-0.26796013,159.5921,146.99023,164.72527,-1.1682577,-1.2946336,-1.1704588,2009903.0,1851195.0,2074550.0,239.0,234.0,255.0
53,0,54,0,larvae-nymph small,0.0,0.155,0.04,0.02,0.465,0.32,148.63715,446.78888,1377.0,1370.0,208.19595,1.0,5.0,50.17889,15470.0,9923.0,1368.5,1369.0,1363.799,1367.5059,-1.5175425,65.820496,924.5,6.0,466132.7,-0.1147978,1371.1279,1369.8352,0.641435,178.50742,166.36153,128.21567,166.36153,164.1109,127.69397,128.21567,127.69397,134.03859,1284.0,1324.0,43.0,28.0,29.0,178.50742,164.1109,134.03859,9923.0,1371.1279,1369.8352,0.9992144,0.039630134,0.039630134,-0.9992144,0.6206961,-0.4496581,-0.64229584,0.6000625,-0.25482464,0.7582806,0.5046398,0.85607946,-0.111654274,1454.0,1415.0,1.0809373,0.98950493,0.46717283,67.1038,51.36078,53.30384,41.107735,20.394459,0.8065085,0.4600672,-0.6203472,665871.0,509653.0,528934.0,114.0,97.0,90.0,1936.5945,2091.08,2138.3062,2091.08,2275.2363,2329.4048,2138.3062,2329.4048,2596.1033,63.0,49.0,59.0,1936.5945,2275.2363,2596.1033,0.060726818,0.07323283,-0.054137867,149.44353,137.40167,152.1465,-1.3096799,-1.3793379,-1.1745849,2374807.0,2183450.0,2417760.0,234.0,226.0,249.0
54,0,55,0,larvae-nymph small,0.0,0.1175,0.058000002,0.02,0.5845,0.22,168.07439,1648.2611,376.0,1360.0,188.19595,0.0,100.0,16.48261,12045.0,8248.0,377.0,1363.0,365.3537,1367.1208,-2.6695015,52.55777,949.25,4.0,1084400.9,0.57251966,382.36142,1361.1029,0.68476546,116.20733,101.11745,90.95156,101.11745,100.18306,90.06854,90.95156,90.06854,134.56543,295.0,1327.0,35.0,25.0,31.0,116.20733,100.18306,134.56543,8248.0,382.36142,1361.1029,0.98155373,0.19118638,0.19118638,-0.98155373,0.5818358,-0.51210046,-0.63183874,0.5496763,-0.3249837,0.7695723,0.5994356,0.7950715,-0.09240235,460.0,1400.0,0.84863526,1.0824676,0.913669,56.734604,44.57638,53.970055,42.486126,16.008553,0.538515,1.5697781,0.22434095,467947.0,367666.0,445145.0,110.0,101.0,100.0,1635.7233,1726.1517,1388.267,1726.1517,1835.7583,1465.9534,1388.267,1465.9534,1379.8408,45.0,28.0,61.0,1635.7233,1835.7583,1379.8408,-0.5844629,-0.52174604,-0.534273,146.76367,135.04227,153.61188,-1.0502266,-1.1562771,-0.88115793,2184137.0,2009699.0,2286052.0,209.0,197.0,215.0
55,0,56,0,larvae-nymph small,0.0,0.05,0.016666668,0.08,0.6983334,0.155,102.48902,1274.4032,520.0,1478.0,133.58073,0.0,77.0,16.550692,9737.0,4797.0,519.0,1478.0,518.8263,1478.2048,-5.986951,38.29784,1235.0,4.0,1722926.0,0.0022513734,519.17883,1477.7891,0.4926569,50.944084,43.460094,53.873028,43.460094,44.410904,46.88866,53.873028,46.88866,100.69574,466.0,1433.0,59.0,38.0,36.0,50.944084,44.410904,100.69574,4797.0,519.17883,1477.7891,0.7872078,0.6166879,0.6166879,-0.7872078,0.5078062,-0.4829178,-0.7133886,0.45728037,-0.550707,0.6982954,0.73008734,0.6808173,0.05882359,573.0,1524.0,0.38584653,0.4222902,0.92290014,75.267876,55.20617,57.19929,32.43477,11.932643,-0.4522889,-0.3636798,0.55606973,361060.0,264824.0,274385.0,99.0,78.0,96.0,1516.7253,1680.2383,1442.564,1680.2383,1881.2781,1599.7809,1442.564,1599.7809,1558.7106,62.0,42.0,51.0,1516.7253,1881.2781,1558.7106,-0.37571257,-0.3073195,-0.46687788,147.1894,132.84897,150.21716,-1.3442677,-1.4133229,-0.93604577,1718142.0,1550746.0,1753485.0,203.0,194.0,220.0
56,0,57,0,molt,0.0,0.0,0.0,0.05,0.03,0.92,42.72002,75.59798,806.0,1547.0,52.455845,2.0,3.0,22.980375,962.0,512.0,803.0,1548.5,802.76,1548.669,-3.3187008,12.295586,90.0,5.0,13568.5,0.60347855,803.21094,1548.3516,0.53222454,30.45361,36.999752,18.781715,36.999752,54.534176,30.953102,18.781715,30.953102,32.44127,785.0,1536.0,102.0,78.0,88.0,30.45361,54.534176,32.44127,512.0,803.21094,1548.3516,0.85088515,0.52535176,0.52535176,-0.85088515,0.5073284,-0.46757284,-0.72387403,0.7232067,-0.2257641,0.65268874,0.4686043,0.85463804,-0.22361529,822.0,1562.0,-0.66831,-0.78773755,0.32391915,123.37695,104.75195,105.51172,9.554535,4.6695285,0.98739624,0.5874048,-0.20947447,63169.0,53633.0,54022.0,138.0,121.0,121.0,567.3661,623.79443,539.815,623.79443,698.339,602.965,539.815,602.965,692.4193,82.0,62.0,85.0,567.3661,698.339,692.4193,0.22525632,0.31200644,0.50751776,145.00412,128.4349,137.24454,-0.40026924,-0.32263416,-0.8239102,843199.0,746849.0,798077.0,208.0,199.0,209.0
57,0,58,0,larvae-nymph small,0.0,0.07916667,0.04666667,0.02,0.5541666,0.3,91.389275,1153.3789,572.0,1599.0,122.36753,0.0,75.0,15.378385,8428.0,4467.0,569.5,1597.5,568.51855,1598.277,-3.024964,38.785507,792.2,5.0,808829.7,0.5635743,570.3703,1596.811,0.530019,108.2127,100.73136,84.32804,100.73136,104.78999,84.58589,84.32804,84.58589,126.21651,527.0,1549.0,40.0,25.0,28.0,108.2127,104.78999,126.21651,4467.0,570.3703,1596.811,0.62773484,-0.77842724,0.77842724,0.62773484,0.57788014,-0.43484062,-0.6906288,0.5715514,-0.38842824,0.7228087,0.5825664,0.8124267,-0.0240688,613.0,1647.0,1.1659226,1.3893261,0.5099981,62.036266,46.35818,54.68301,28.503162,12.978555,2.1426303,2.8569138,-0.36781114,277116.0,207082.0,244269.0,126.0,111.0,93.0,1557.1448,1708.7435,1367.1735,1708.7435,1897.5215,1494.4009,1367.1735,1494.4009,1443.2113,53.0,38.0,53.0,1557.1448,1897.5215,1443.2113,-0.14133374,-0.0781255,-0.24577098,140.99396,126.40388,143.1427,-1.3937427,-1.4575523,-1.0560434,1565033.0,1403083.0,1588884.0,204.0,195.0,215.0
58,0,59,0,apterous adult,0.01,0.39083332,0.26666668,0.0,0.3025,0.03,138.7732,3451.159,1073.0,1711.0,215.92389,0.0,119.0,29.001335,29230.0,19575.0,1075.0,1719.5,1088.3716,1728.847,1.6741475,84.710655,1931.0,5.0,3688090.0,1.246955,1068.4047,1714.8898,0.6696887,130.80833,99.26239,90.70156,99.26239,90.08397,78.37687,90.70156,78.37687,92.65015,983.0,1641.0,19.0,14.0,22.0,130.80833,90.08397,92.65015,19575.0,1068.4047,1714.8898,0.8737948,-0.48629487,-0.48629487,-0.8737948,0.65456,-0.56737673,-0.49963465,0.54227304,-0.10813405,0.8332149,0.5267742,0.8163276,-0.23689286,1168.0,1799.0,1.1695771,1.716187,1.6275885,43.40613,31.919336,43.59295,47.664864,33.241817,1.1997662,3.2873693,2.7248037,849675.0,624821.0,853332.0,111.0,104.0,96.0,2475.5386,2662.9517,2368.105,2662.9517,2889.5522,2565.305,2368.105,2565.305,2501.6814,40.0,28.0,42.0,2475.5386,2889.5522,2501.6814,-0.64930236,-0.5907253,-0.56013274,153.66798,141.47203,164.05449,-1.0513995,-1.1846591,-0.97516537,2893107.0,2663494.0,3088654.0,220.0,212.0,241.0
