object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of windget adult,Probability of apterous adult,Probability of nymph,Probability of larvae,Probability of larvae-nymph small,Probability of molt,Euclidean Diameter,Length of the Skeleton,Center of the Skeleton_0,Center of the Skeleton_1,Diameter,Number of Holes,Number of Branches,Average Branch Length,Convex Hull Area,Object Area,Convex Hull Center_0,Convex Hull Center_1,Defect Center_0,Defect Center_1,Kurtosis of Defect Area,Mean Defect Displacement,Mean Defect Area,Number of Defects,Variance of Defect Area,Skewness of Defect Area,Object Center_0,Object Center_1,Convexity,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Covariance of Channel Intensity_4,Covariance of Channel Intensity_5,Covariance of Channel Intensity_6,Covariance of Channel Intensity_7,Covariance of Channel Intensity_8,Bounding Box Minimum_0,Bounding Box Minimum_1,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Size in pixels,Center of the object_0,Center of the object_1,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,Bounding Box Maximum_0,Bounding Box Maximum_1,Skewness of Intensity_0,Skewness of Intensity_1,Skewness of Intensity_2,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,Radii of the object_0,Radii of the object_1,Kurtosis of Intensity_0,Kurtosis of Intensity_1,Kurtosis of Intensity_2,Total Intensity_0,Total Intensity_1,Total Intensity_2,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Covariance of Channel Intensity in neighborhood_4,Covariance of Channel Intensity in neighborhood_5,Covariance of Channel Intensity in neighborhood_6,Covariance of Channel Intensity in neighborhood_7,Covariance of Channel Intensity in neighborhood_8,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Skewness of Intensity in neighborhood_2,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_2,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2
10,0,11,0,larvae-nymph small,0.0,0.03,0.04,0.0,0.93,0.0,82.073135,805.36456,1417.0,326.0,108.769554,0.0,59.0,13.650247,6188.0,3434.0,1420.0,336.5,1423.971,342.89725,2.9064083,36.534576,688.5,4.0,383296.34,1.7253983,1416.8154,331.36954,0.55494505,104.99471,65.19851,62.128143,65.19851,54.496765,51.659367,62.128143,51.659367,85.09755,1375.0,303.0,14.0,3.0,12.0,104.99471,54.496765,85.09755,3434.0,1416.8154,331.36954,0.9275612,-0.3736713,-0.3736713,-0.9275612,0.670624,-0.59952015,-0.4368512,0.48568934,-0.09025472,0.86945957,0.5606864,0.79525447,-0.23065358,1466.0,371.0,0.39540958,0.47272158,0.94501805,38.730637,23.22452,33.177345,23.126345,12.6334715,-0.43069324,0.05469573,0.9683889,133001.0,79753.0,113931.0,73.0,53.0,75.0,926.40454,1087.0399,920.932,1087.0399,1299.1318,1089.2336,920.932,1089.2336,1051.7023,27.0,11.0,27.0,926.40454,1299.1318,1051.7023,-0.8280907,-0.72313267,-0.647369,114.9919,103.50371,118.71736,-0.6244362,-0.88380724,-0.6087707,1163603.0,1047354.0,1201301.0,150.0,143.0,167.0
11,0,12,0,nymph,0.03,0.2866667,0.6433334,0.0,0.04,0.0,296.0152,768.0143,1006.0,457.0,320.19595,0.0,9.0,85.33492,47680.0,33677.0,1009.5,458.5,979.9259,456.14117,-4.6954336,122.18103,3500.75,4.0,3216242.2,0.22359161,1021.797,459.4808,0.7063129,161.31595,115.592415,112.98062,115.592415,100.67109,97.531845,112.98062,97.531845,126.23456,861.0,379.0,3.0,0.0,5.0,161.31595,100.67109,126.23456,33677.0,1021.797,459.4808,0.999446,-0.033283144,-0.033283144,-0.999446,0.65041685,-0.630087,-0.42420307,0.5187993,-0.039404538,0.85398746,0.55480194,0.7755241,-0.30125934,1159.0,539.0,0.88115656,1.4613866,1.8964262,31.333996,19.162811,28.47329,73.00281,37.782204,0.42525813,2.767518,4.572679,1055235.0,645346.0,958895.0,84.0,74.0,102.0,800.1846,908.8863,773.16925,908.8863,1050.272,900.7719,773.16925,900.7719,882.8532,21.0,5.0,25.0,800.1846,1050.272,882.8532,-0.8258569,-0.7652993,-0.6335568,113.450096,103.97219,117.48063,-0.6903821,-0.84043825,-0.6087024,2875733.0,2635487.0,2977899.0,148.0,140.0,161.0
12,0,13,0,nymph,0.01,0.34333333,0.4466667,0.0,0.2,0.0,216.39085,3137.9192,1930.0,469.0,240.58073,0.0,124.0,25.3058,26838.0,16900.0,1932.0,458.5,1944.514,450.31003,0.36490706,82.92685,2484.5,4.0,4645470.5,1.1786166,1924.6411,463.3161,0.6297042,101.584076,77.28658,75.871,77.28658,69.43296,64.14182,75.871,64.14182,82.034424,1826.0,396.0,8.0,2.0,11.0,101.584076,69.43296,82.034424,16900.0,1924.6411,463.3161,0.9454284,0.32582992,0.32582992,-0.9454284,0.6421796,-0.5292118,-0.5545631,0.52836525,-0.21855333,0.8204051,0.5553697,0.8198593,-0.13926663,2039.0,522.0,0.71497387,0.97730494,1.3503673,31.379822,21.450178,31.54012,52.709816,25.96321,-0.07130425,0.89081305,2.5037084,530319.0,362508.0,533028.0,73.0,66.0,83.0,1033.9098,1116.4071,1027.6162,1116.4071,1247.0874,1161.4766,1027.6162,1161.4766,1198.5955,38.0,25.0,32.0,1033.9098,1247.0874,1198.5955,-0.6594929,-0.46790236,-0.44186792,114.72367,103.63502,118.00752,-0.96513355,-1.1941262,-0.90673417,2135237.0,1928855.0,2196356.0,156.0,149.0,172.0
13,0,14,0,larvae-nymph small,0.0,0.345,0.305,0.0,0.35,0.0,178.0028,2604.444,1624.0,480.0,216.72287,0.0,116.0,22.452103,22632.0,14576.0,1625.5,488.0,1641.3444,496.25583,1.0079343,72.57986,2014.0,4.0,4227318.0,1.2923578,1616.743,483.4371,0.6440438,122.17974,95.52856,88.76098,95.52856,84.21083,76.59394,88.76098,76.59394,97.24911,1534.0,427.0,8.0,2.0,9.0,122.17974,84.21083,97.24911,14576.0,1616.743,483.4371,0.9177195,-0.39722908,-0.39722908,-0.9177195,0.6437615,-0.51601136,-0.5650694,0.5359408,-0.22304678,0.8142589,0.54620373,0.82703227,-0.13296264,1718.0,550.0,0.7607649,0.93103784,1.5463715,34.537117,21.814627,30.28101,47.479946,25.110518,-0.026991451,0.6376325,2.8560007,503413.0,317970.0,441376.0,74.0,62.0,84.0,1013.2481,1104.6635,950.6761,1104.6635,1219.2329,1050.3074,950.6761,1050.3074,996.1552,32.0,22.0,32.0,1013.2481,1219.2329,996.1552,-0.8332662,-0.7686614,-0.7452638,116.24343,107.325645,122.678925,-0.7570199,-0.8746088,-0.43426695,2036120.0,1879916.0,2148844.0,155.0,147.0,172.0
14,0,15,0,larvae-nymph small,0.0,0.09,0.02,0.0,0.87,0.02,163.8658,2136.9983,603.0,595.0,178.61017,0.0,112.0,19.080341,15756.0,9296.0,603.5,593.0,607.2104,593.8048,-3.253596,55.317432,1292.0,5.0,2139973.5,0.56862664,600.9216,592.44073,0.5899975,85.10549,83.038704,95.50049,83.038704,92.138504,103.83987,95.50049,103.83987,177.53238,526.0,543.0,35.0,21.0,14.0,85.10549,92.138504,177.53238,9296.0,600.9216,592.44073,0.9325559,0.36102554,0.36102554,-0.9325559,0.4793781,-0.54531264,-0.6876269,0.5098019,-0.46473816,0.72396165,0.7143519,0.69760484,-0.055216126,682.0,644.0,0.96251094,1.1317325,1.4070861,53.07853,38.59757,39.94718,41.385155,18.159342,0.96644175,1.4828385,1.8732185,493418.0,358803.0,371349.0,111.0,103.0,111.0,500.12277,556.7758,482.66278,556.7758,629.6937,544.29034,482.66278,544.29034,551.0292,44.0,29.0,51.0,500.12277,629.6937,551.0292,-1.0286067,-0.99061465,-0.81196034,118.070076,109.814865,124.0549,-0.29400048,-0.43628913,-0.38043267,1750625.0,1628225.0,1839362.0,143.0,138.0,159.0
15,0,16,0,larvae-nymph small,0.0,0.25,0.16,0.0,0.585,0.005,195.25624,1968.6997,1853.0,591.0,212.49748,0.0,103.0,19.11359,15366.0,10716.0,1851.0,594.5,1850.162,599.2843,0.58404595,71.34769,930.0,5.0,501013.5,0.23052968,1851.3636,592.42395,0.6973838,77.97411,59.15772,57.570034,59.15772,62.80058,65.137886,57.570034,65.137886,97.497574,1753.0,556.0,23.0,8.0,5.0,77.97411,62.80058,97.497574,10716.0,1851.3636,592.42395,0.99730784,-0.07332881,-0.07332881,-0.99730784,0.5527127,-0.71258014,-0.43213218,0.53479797,-0.09440007,0.83969027,0.63913995,0.6952109,-0.3289103,1950.0,634.0,0.6004084,0.9318247,1.0832046,47.72163,25.942049,28.701475,49.780758,17.379875,0.12309815,1.1865904,1.5925869,511385.0,277995.0,307565.0,83.0,64.0,73.0,845.6352,979.21564,931.42145,979.21564,1160.3464,1107.0101,931.42145,1107.0101,1148.3735,39.0,24.0,29.0,845.6352,1160.3464,1148.3735,-0.70619446,-0.5858317,-0.56849504,116.9174,105.119194,118.34958,-0.78938603,-1.0071344,-0.7268194,1926448.0,1732049.0,1950046.0,154.0,147.0,171.0
16,0,17,0,apterous adult,0.22,0.41,0.325,0.0,0.045,0.0,277.01624,1148.8326,967.0,668.0,337.1787,0.0,19.0,60.464874,46512.0,31808.0,971.5,663.0,937.7256,652.9697,4.9442873,119.825096,2100.5715,7.0,8097955.5,2.1273365,987.11304,667.6367,0.6838665,175.97241,141.59508,165.36388,141.59508,130.65913,144.90018,165.36388,144.90018,207.86726,820.0,587.0,0.0,0.0,2.0,175.97241,130.65913,207.86726,31808.0,987.11304,667.6367,0.98444617,-0.17568637,-0.17568637,-0.98444617,0.5863069,-0.55876094,-0.58654106,0.5052322,-0.31375608,0.80392635,0.6332334,0.767687,-0.098346636,1124.0,740.0,2.2606764,3.1162758,2.4641411,25.049013,17.895844,29.00239,75.50159,34.644844,8.727002,17.676039,7.885628,796759.0,569231.0,922508.0,132.0,129.0,123.0,713.5384,792.8003,664.4291,792.8003,906.0884,750.73456,664.4291,750.73456,757.6935,16.0,15.0,32.0,713.5384,906.0884,757.6935,-1.0214468,-0.8839055,-0.5344393,113.05778,103.75277,114.879776,0.061585642,-0.41260263,-0.5504287,2933058.0,2691658.0,2980326.0,149.0,140.0,161.0
17,0,18,0,larvae-nymph small,0.0,0.2065,0.119333334,0.0,0.6741666,0.0,165.42369,2385.3557,2102.0,657.0,185.45079,0.0,106.0,22.503355,19630.0,10814.0,2101.0,658.5,2103.0808,659.21326,-5.650794,58.686363,2204.0,4.0,4545602.0,0.021789454,2099.3035,657.9185,0.5508915,168.0975,129.13683,74.49599,129.13683,109.51804,66.443115,74.49599,66.443115,82.23413,2026.0,594.0,13.0,3.0,10.0,168.0975,109.51804,82.23413,10814.0,2099.3035,657.9185,0.8090034,-0.58780396,-0.58780396,-0.8090034,0.71346647,-0.3974178,-0.57708293,0.5786909,-0.13016228,0.80509293,0.3950727,0.9083594,-0.13711566,2177.0,724.0,0.361691,0.71735805,1.5842167,42.717403,27.477621,29.782597,43.442463,20.21578,-0.64693147,0.21367957,3.8803642,461946.0,297143.0,322069.0,85.0,74.0,84.0,1006.57025,1129.347,1143.9901,1129.347,1290.6199,1327.1478,1143.9901,1327.1478,1490.4744,42.0,27.0,10.0,1006.57025,1290.6199,1490.4744,-0.705739,-0.65339434,-0.59957075,119.10817,108.9036,121.05981,-0.9512209,-1.0627686,-0.910871,1842246.0,1684412.0,1872432.0,156.0,150.0,171.0
18,0,19,0,larvae-nymph small,0.0,0.05,0.06,0.0,0.88,0.01,146.8741,1767.0895,1591.0,680.0,163.15433,0.0,84.0,21.03678,11692.0,8340.0,1589.0,677.5,1587.2888,662.324,1.4532444,59.95215,838.0,4.0,242982.67,1.1341093,1589.6877,683.59955,0.7133083,82.58792,64.05201,35.884953,64.05201,60.808556,39.64269,35.884953,39.64269,86.40107,1550.0,604.0,31.0,11.0,3.0,82.58792,60.808556,86.40107,8340.0,1589.6877,683.59955,-0.1132575,-0.9935657,0.9935657,-0.1132575,0.6300033,-0.48984706,-0.6026158,0.562523,-0.24713959,0.78898025,0.53540987,0.8360454,-0.1198515,1629.0,752.0,0.5534858,1.0402919,1.0450542,52.91259,30.397482,29.543884,36.95914,18.45247,-0.2913806,0.97833735,1.627637,441291.0,253515.0,246396.0,91.0,67.0,76.0,898.29047,1048.5629,1021.5467,1048.5629,1242.06,1217.0841,1021.5467,1217.0841,1315.2714,40.0,22.0,13.0,898.29047,1242.06,1315.2714,-0.5852067,-0.5197234,-0.6568917,112.71837,100.678696,110.684814,-1.0876552,-1.19074,-0.63729525,1565320.0,1398125.0,1537080.0,152.0,144.0,166.0
19,0,20,0,larvae-nymph small,0.0,0.15916666,0.14,0.0,0.70083326,0.0,148.51936,2122.518,1469.0,693.0,176.50967,0.0,96.0,22.109564,15484.0,10208.0,1464.5,693.5,1462.0421,677.10046,0.9624811,65.43476,1319.0,4.0,1277251.4,1.2297146,1465.7704,701.9761,0.65926117,131.0958,100.33573,93.35941,100.33573,91.651596,93.64443,93.35941,93.64443,142.12093,1416.0,615.0,4.0,1.0,2.0,131.0958,91.651596,142.12093,10208.0,1465.7704,701.9761,-0.3392928,-0.9406808,0.9406808,-0.3392928,0.596397,-0.6325015,-0.49421906,0.52413046,-0.15946467,0.8365753,0.6079456,0.7579663,-0.23640905,1514.0,773.0,1.0284773,1.7106909,1.9198831,34.44573,21.380192,28.153214,37.90608,21.814032,1.784961,5.0769887,4.2825427,351622.0,218249.0,287388.0,98.0,87.0,90.0,908.4396,1040.8119,964.2789,1040.8119,1212.368,1126.7196,964.2789,1126.7196,1151.8123,28.0,15.0,19.0,908.4396,1212.368,1151.8123,-0.7672158,-0.67271817,-0.665355,113.21927,102.117645,113.24609,-0.75967836,-0.92809105,-0.54175293,1696704.0,1530335.0,1697106.0,149.0,144.0,165.0
20,0,21,0,larvae-nymph small,0.0,0.0,0.0,0.0,1.0,0.0,141.43903,1608.2905,1886.0,742.0,153.4264,0.0,84.0,19.146317,10366.0,7345.0,1888.0,739.5,1891.0546,750.0914,1.4521128,56.455997,604.2,5.0,271940.7,0.90286154,1886.7437,735.1438,0.7085665,120.83788,94.05319,46.040447,94.05319,83.14684,49.803917,46.040447,49.803917,91.02129,1852.0,669.0,22.0,10.0,7.0,120.83788,83.14684,91.02129,7345.0,1886.7437,735.1438,-0.112600096,-0.99364036,0.99364036,-0.112600096,0.68477166,-0.43215704,-0.58679473,0.58459437,-0.15502709,0.79637676,0.4351289,0.8883732,-0.14647841,1925.0,811.0,0.9708622,1.1873827,1.4309784,49.90048,29.226685,30.892035,35.227406,17.124962,0.5705892,1.2832354,2.592922,366519.0,214670.0,226902.0,96.0,68.0,79.0,776.02277,904.5417,872.09375,904.5417,1078.1066,1052.6644,872.09375,1052.6644,1151.0408,42.0,22.0,24.0,776.02277,1078.1066,1151.0408,-0.8597818,-0.70753384,-0.77828807,119.841805,107.53009,120.217476,-0.51370543,-0.80553436,-0.36909625,1587065.0,1424021.0,1592040.0,154.0,148.0,170.0
21,0,22,0,larvae-nymph small,0.0,0.05,0.05,0.0,0.9,0.0,176.0,2004.7241,591.0,725.0,191.49748,0.0,95.0,21.10236,15215.0,10995.0,593.0,725.0,586.96185,721.9014,0.90403205,71.04812,844.0,5.0,387180.0,0.12190135,595.3175,726.1893,0.7226421,53.22487,56.31082,73.46188,56.31082,86.20517,132.22826,73.46188,132.22826,289.95236,504.0,683.0,41.0,15.0,0.0,53.22487,86.20517,289.95236,10995.0,595.3175,726.1893,0.9944293,-0.10540562,-0.10540562,-0.9944293,0.26812065,-0.74235404,-0.614021,0.43733475,-0.47411126,0.7641707,0.85839945,0.47342268,-0.1975382,683.0,768.0,0.47746545,1.0231346,1.0471238,64.67976,34.97117,30.087313,44.527332,19.935759,0.32032114,0.8709915,0.45116344,711154.0,384508.0,330810.0,93.0,74.0,90.0,338.14795,425.83524,366.86298,425.83524,551.82495,479.65494,366.86298,479.65494,508.6876,46.0,24.0,36.0,338.14795,551.82495,508.6876,-1.1368027,-1.1631204,-0.94589114,120.56244,110.18354,122.89718,0.24371491,0.29007256,0.22423014,1886561.0,1724152.0,1923095.0,143.0,137.0,158.0
22,0,23,0,larvae-nymph small,0.0,0.02,0.01,0.0,0.89166665,0.07833333,128.56126,1747.0967,2008.0,768.0,157.63962,0.0,90.0,19.412186,11398.0,7373.0,2005.5,768.0,2002.6199,768.59576,-4.906567,53.87582,1006.25,4.0,660110.25,0.15102926,2007.0723,767.67474,0.6468679,70.41005,56.13427,13.809969,56.13427,82.97611,57.456894,13.809969,57.456894,199.28677,1965.0,699.0,48.0,22.0,0.0,70.41005,82.97611,199.28677,7373.0,2007.0723,767.67474,0.347903,-0.9375305,0.9375305,0.347903,0.22462596,-0.6960433,-0.68195814,0.42604855,-0.559254,0.71113825,0.87637085,0.45028737,-0.17092527,2047.0,838.0,0.22805674,0.28550574,0.747066,79.89733,49.202087,29.228401,34.655712,17.043198,-0.18602593,-0.22865628,0.25742602,589083.0,362767.0,215501.0,108.0,80.0,86.0,510.78577,614.60156,620.7984,614.60156,769.9234,799.69324,620.7984,799.69324,969.0695,50.0,33.0,31.0,510.78577,769.9234,969.0695,-0.9454149,-0.7828493,-0.68093336,124.81073,112.69202,122.93564,-0.024392769,-0.57723033,-0.63454974,1632774.0,1474237.0,1608244.0,155.0,149.0,173.0
23,0,24,0,larvae-nymph small,0.0,0.17,0.1,0.0,0.73,0.0,171.40012,1973.317,1730.0,792.0,198.5513,0.0,105.0,18.793495,17515.0,9155.0,1727.0,797.0,1720.3711,793.9388,-2.0667706,52.118553,1672.0,5.0,4863128.0,0.82400095,1733.0533,799.7954,0.5226948,101.00248,95.83558,92.92802,95.83558,102.187225,103.70716,92.92802,103.70716,167.43657,1671.0,720.0,25.0,10.0,8.0,101.00248,102.187225,167.43657,9155.0,1733.0533,799.7954,0.4434334,-0.8963073,0.8963073,0.4434334,0.5135313,-0.56736887,-0.6437221,0.53824973,-0.3712541,0.75660926,0.668261,0.7350258,-0.11473554,1784.0,875.0,1.0552865,1.4026095,1.5899696,47.67078,30.55598,34.664227,43.693928,17.135473,0.71494377,1.6462777,2.4569964,436426.0,279740.0,317351.0,86.0,73.0,95.0,879.314,1005.1073,898.17084,1005.1073,1168.2056,1047.0,898.17084,1047.0,1041.8436,32.0,23.0,28.0,879.314,1168.2056,1041.8436,-0.87212604,-0.80965996,-0.9129035,118.55903,108.64194,123.305824,-0.57660425,-0.7219573,-0.031517714,1824742.0,1672108.0,1897800.0,152.0,146.0,169.0
24,0,25,0,molt,0.0,0.0,0.0,0.08,0.02,0.9,7.071068,184.16652,724.0,764.0,98.08326,0.0,7.0,26.309504,3328.0,1975.0,730.5,769.5,730.5654,766.8692,-4.5579934,26.534176,338.25,4.0,16144.917,-0.22998396,730.4552,771.3023,0.59344953,136.30122,161.7389,136.29703,161.7389,203.06386,178.55753,136.29703,178.55753,206.20564,705.0,738.0,77.0,58.0,70.0,136.30122,203.06386,206.20564,1975.0,730.4552,771.3023,-0.23005258,-0.9731782,0.9731782,-0.23005258,0.49767482,-0.5053859,-0.7049148,0.6244446,-0.3552888,0.6955852,0.6019873,0.7863555,-0.13876718,757.0,802.0,0.15353233,0.21696982,0.35789108,108.0395,94.02126,101.902275,15.244651,12.1850195,-0.7598888,-0.67016214,-0.34091696,213378.0,185692.0,201257.0,137.0,133.0,141.0,121.38059,140.97368,123.15564,140.97368,173.51817,154.39091,123.15564,154.39091,195.6812,75.0,66.0,93.0,121.38059,173.51817,195.6812,-1.6757993,-1.4510764,-0.6507605,129.4194,121.4279,135.09636,2.6877422,1.6035494,-0.5096335,1128149.0,1058487.0,1177635.0,145.0,139.0,159.0
25,0,26,0,larvae-nymph small,0.0,0.05,0.1975,0.0,0.7525,0.0,184.5481,2509.0542,1613.0,841.0,201.664,0.0,106.0,23.670322,21330.0,12384.0,1612.0,839.5,1607.7053,832.6261,-1.8446926,61.394012,1491.0,6.0,4808444.0,0.9693772,1615.1024,844.4656,0.5805907,44.699825,42.01645,36.00498,42.01645,74.53044,87.3955,36.00498,87.3955,195.44586,1545.0,761.0,44.0,11.0,0.0,44.699825,74.53044,195.44586,12384.0,1615.1024,844.4656,0.61275274,-0.7902747,0.7902747,0.61275274,0.24044937,-0.71191114,-0.6598232,0.46990988,-0.50942487,0.7208821,0.84933436,0.48339307,-0.21204318,1680.0,919.0,0.29215825,0.66679996,1.41827,67.14018,31.375162,22.57106,46.414925,21.695005,0.21068287,0.40338585,2.0693681,831464.0,388550.0,279520.0,95.0,68.0,89.0,749.9305,898.9833,948.49677,898.9833,1101.1932,1166.1462,948.49677,1166.1462,1362.6929,40.0,21.0,10.0,749.9305,1101.1932,1362.6929,-0.84422237,-0.778141,-0.82146525,118.36923,106.78514,116.45329,-0.50505054,-0.69493306,-0.21911688,1937586.0,1747966.0,1906224.0,151.0,147.0,169.0
26,0,27,0,nymph,0.05,0.16666666,0.62,0.0,0.15333334,0.01,337.44037,3059.6694,1283.0,880.0,380.69342,1.0,71.0,42.904003,55770.0,35583.0,1275.5,881.0,1291.172,898.3626,3.1627572,127.39658,4037.4,5.0,16158826.0,1.5351263,1266.6089,871.14984,0.6380312,259.04037,161.42319,8.625801,161.42319,131.98825,43.385986,8.625801,43.385986,125.002464,1107.0,799.0,22.0,4.0,0.0,259.04037,131.98825,125.002464,35583.0,1266.6089,871.14984,0.9868693,-0.16152102,-0.16152102,-0.9868693,0.81335044,-0.2583874,-0.52124566,0.5676157,0.15598759,0.8083813,0.12756768,0.9533645,-0.2735373,1445.0,964.0,1.475879,1.2928729,1.294025,54.42166,27.695473,22.490543,81.57904,36.152763,1.5267761,1.4776493,2.062907,1936486.0,985488.0,800281.0,112.0,82.0,79.0,656.5063,767.2872,700.6196,767.2872,920.5778,855.8186,700.6196,855.8186,919.6104,27.0,17.0,3.0,656.5063,920.5778,919.6104,-0.95606154,-0.81102645,-0.62671727,117.460884,106.74053,116.576065,-0.25429377,-0.6074938,-0.66379845,3217371.0,2923730.0,3193135.0,150.0,144.0,166.0
27,0,28,0,molt,0.0,0.0,0.0,0.0,0.01,0.99,23.600847,146.4386,764.0,826.0,30.31371,0.0,20.0,7.32193,588.0,384.0,763.0,826.5,761.53925,828.16174,3.9843435,12.105788,51.0,4.0,1112.0,1.9951733,763.77606,825.6172,0.6530612,24.449842,28.369642,16.464857,28.369642,39.07291,21.797764,16.464857,21.797764,22.216953,753.0,813.0,102.0,87.0,95.0,24.449842,39.07291,22.216953,384.0,763.77606,825.6172,0.23529969,-0.9719229,0.9719229,0.23529969,0.5426622,-0.32232714,-0.7756436,0.70373094,-0.32967126,0.6293486,0.4585635,0.8873681,-0.047931425,774.0,841.0,-0.07476415,-0.087859064,0.04676806,113.72396,100.16927,107.82552,6.7838173,4.6786633,-0.9481059,-1.1198895,-0.7162734,43670.0,38465.0,41405.0,125.0,112.0,120.0,72.297806,86.38146,78.966896,86.38146,111.75938,102.06668,78.966896,102.06668,138.20186,96.0,85.0,99.0,72.297806,111.75938,138.20186,-0.78080004,-0.637613,0.086690485,127.32221,118.33492,129.9746,0.3366513,-0.14116761,-0.54587805,641322.0,596053.0,654682.0,147.0,138.0,159.0
28,0,29,0,larvae-nymph small,0.0,0.05,0.065,0.0,0.885,0.0,160.8633,1849.3636,1882.0,916.0,180.82338,0.0,96.0,19.264206,15435.0,8980.0,1882.0,917.0,1883.7566,916.758,-1.6359034,53.156578,1075.8334,6.0,2288616.2,0.9914368,1880.7373,917.17395,0.5817946,95.50523,84.52574,97.54991,84.52574,84.90382,95.74077,97.54991,95.74077,140.7426,1830.0,844.0,26.0,10.0,9.0,95.50523,84.90382,140.7426,8980.0,1880.7373,917.17395,-0.49081236,-0.8712653,0.8712653,-0.49081236,0.54170454,-0.5795006,-0.6088803,0.5181919,-0.34011745,0.7847276,0.6618409,0.7406073,-0.11604932,1935.0,991.0,0.85647625,1.1846148,1.7393941,49.58441,29.38697,33.351337,39.177166,18.458212,0.33863062,1.3683653,3.2145321,445268.0,263895.0,299495.0,89.0,80.0,93.0,833.7587,975.01904,962.9722,975.01904,1161.8834,1149.524,962.9722,1149.524,1235.9037,41.0,22.0,24.0,833.7587,1161.8834,1235.9037,-0.7167684,-0.5797241,-0.62808913,116.808914,104.52474,116.30125,-0.7295765,-0.9545693,-0.5914662,1690225.0,1512473.0,1682879.0,155.0,149.0,170.0
29,0,30,0,larvae-nymph small,0.0,0.09,0.04,0.0,0.87,0.0,152.79398,1662.8196,2029.0,941.0,174.93608,1.0,87.0,18.535706,15480.0,7797.0,2029.5,939.0,2030.607,938.27606,-3.2952042,48.55604,1536.6,5.0,3891414.2,0.61152667,2028.4092,939.7134,0.5036822,89.2229,76.68925,77.51744,76.68925,74.93652,74.258514,77.51744,74.258514,103.93728,1970.0,875.0,24.0,11.0,10.0,89.2229,74.93652,103.93728,7797.0,2028.4092,939.7134,0.7136704,-0.70048165,-0.70048165,-0.7136704,0.5794086,-0.53823864,-0.61203337,0.537313,-0.31238946,0.78339493,0.6128462,0.7827592,-0.10820148,2090.0,1004.0,0.63785744,0.9717622,1.7375696,48.147236,31.05656,34.717327,39.80418,15.80988,0.25756153,0.8846044,4.9656806,375404.0,242148.0,270691.0,85.0,70.0,99.0,812.5959,920.25525,946.7065,920.25525,1058.0188,1095.2754,946.7065,1095.2754,1212.4467,48.0,33.0,29.0,812.5959,1058.0188,1212.4467,-0.8637835,-0.772078,-0.8253515,122.291046,111.830086,125.633484,-0.63214356,-0.8206015,-0.47711575,1727361.0,1579600.0,1774573.0,155.0,148.0,171.0
30,0,31,0,larvae-nymph small,0.0,0.05,0.06333333,0.0,0.8766667,0.01,176.92088,1924.0673,933.0,932.0,195.36754,0.0,97.0,19.835745,15753.0,9996.0,933.0,927.0,930.76117,920.72766,-0.17391858,64.947,1151.4,5.0,1284277.2,0.9065207,934.2894,930.6124,0.6345458,66.24865,58.012474,51.99018,58.012474,77.116615,108.28589,51.99018,108.28589,311.48325,845.0,883.0,33.0,16.0,0.0,66.24865,77.116615,311.48325,9996.0,934.2894,930.6124,0.97569555,-0.21913046,-0.21913046,-0.97569555,0.22575371,-0.7589516,-0.61076,0.37687826,-0.5100881,0.7731578,0.8983307,0.40472537,-0.17087808,1022.0,972.0,0.6835294,0.7568874,0.9855459,66.729294,38.708683,30.183973,44.314068,18.266827,1.5122168,0.7377721,0.3365037,667026.0,386932.0,301719.0,105.0,84.0,93.0,368.6705,455.03677,396.29324,455.03677,580.1504,509.68677,396.29324,509.68677,535.1444,37.0,23.0,48.0,368.6705,580.1504,535.1444,-1.4207718,-1.3302073,-0.9384841,124.66063,115.39139,128.26312,1.2011502,0.65557605,0.007834064,1933985.0,1790182.0,1989874.0,146.0,140.0,162.0
